Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2010,1,6,15,30,124,661,393,112,695,395,8,20.98533235,942.109375,44.96389188,66.00052394,39.06491089,1.248993993
2010,1,6,16,30,100,301,167,76,481,182,8,18.00676646,942.3876343,55.22703995,77.24185148,33.48612213,1.652825475
2010,1,6,17,30,0,0,0,6,27,7,7,15.68760428,942.7907715,58.784799,89.43692996,35.70066452,2.064571619
2010,1,6,18,30,0,0,0,0,0,0,7,14.68327722,943.5366821,60.59925746,102.2449364,42.65481949,2.3058815
2010,1,6,19,30,0,0,0,0,0,0,6,13.7270587,943.8267212,62.85045,115.4436307,50.76887131,2.426483154
2010,1,6,20,30,0,0,0,0,0,0,6,12.85349969,944.0605469,65.03951387,128.903771,59.2310791,2.521795988
2010,1,6,21,30,0,0,0,0,0,0,6,12.05932444,944.3499146,67.02119588,142.5373019,66.01348877,2.629027843
2010,1,6,22,30,0,0,0,0,0,0,5,11.34192251,944.0900269,68.47890666,156.2819328,72.04958344,2.703947306
2010,1,6,23,30,0,0,0,0,0,0,5,10.72667791,944.0234985,69.20232806,170.087869,79.57085419,2.669337988
2010,1,7,0,30,0,0,0,0,0,0,4,10.25628513,943.7677612,69.09170112,176.0450334,90.29740143,2.55816102
2010,1,7,1,30,0,0,0,0,0,0,4,9.954398784,943.9130859,68.5382354,162.2342329,103.2318802,2.442879915
2010,1,7,2,30,0,0,0,0,0,0,4,9.729524573,943.8008423,68.04370519,148.4552811,112.7753906,2.217234612
2010,1,7,3,30,0,0,0,0,0,0,3,9.490772151,943.7036743,68.07315763,134.7640908,119.6577606,1.895554662
2010,1,7,4,30,0,0,0,0,0,0,3,9.26650403,944.2835693,68.16933265,121.2156753,122.1009979,1.58270061
2010,1,7,5,30,0,0,0,0,0,0,3,9.044145457,944.7301636,68.53654223,107.8848824,117.6412125,1.370740175
2010,1,7,6,30,0,0,0,0,0,0,4,9.68617357,945.6958618,69.83137081,94.88180881,110.4560547,1.34269464
2010,1,7,7,30,63,178,87,51,320,93,5,13.8338747,946.1998901,57.50717451,82.37700811,105.195961,1.388362765
2010,1,7,8,30,106,597,304,99,620,305,7,16.58701598,946.9530029,56.62696298,70.65331555,102.8429184,1.275055289
2010,1,7,9,30,126,760,504,126,760,504,9,20.14619184,947.0036621,50.10920159,60.1787612,98.69480896,1.525027156
2010,1,7,10,30,141,831,656,141,831,656,9,22.18964093,946.6021729,45.17747426,51.72934418,96.22319031,1.756511092
2010,1,7,11,30,148,863,743,148,863,743,10,23.25185319,945.3118286,44.00378642,46.43235923,97.49415588,1.693102241
2010,1,7,12,30,149,866,757,149,866,757,10,23.82644444,944.3200073,43.43120031,45.40930196,100.5651627,1.546622396
2010,1,7,13,30,144,843,698,144,843,698,10,23.8432879,943.9317627,43.67840312,48.92987469,101.702301,1.353706717
2010,1,7,14,30,133,788,572,133,788,572,10,23.2428023,943.4475708,45.06713693,56.14372717,103.959671,1.11933279
2010,1,7,15,30,112,682,391,112,682,391,10,22.03958196,943.5877686,47.45007343,65.84377544,107.6729355,0.92302978
2010,1,7,16,30,101,311,171,76,472,181,10,19.37818496,943.682312,58.06470602,77.09121993,110.5666046,0.813934445
2010,1,7,17,30,1,0,1,7,30,7,9,17.10978021,944.2966919,62.77697753,89.29345281,104.7219696,0.770111084
2010,1,7,18,30,0,0,0,0,0,0,9,16.23885615,945.0098267,62.9424415,102.1082692,107.9902649,0.92362231
2010,1,7,19,30,0,0,0,0,0,0,7,15.40981952,945.3726196,58.50170897,115.313608,119.5400238,1.187564969
2010,1,7,20,30,0,0,0,0,0,0,6,14.61387898,945.7023315,57.60205572,128.7800151,129.4266357,1.583617806
2010,1,7,21,30,0,0,0,0,0,0,6,13.85008077,945.8621826,61.74710947,142.4194176,137.013382,1.985001683
2010,1,7,22,30,0,0,0,0,0,0,7,13.11824338,945.6008301,66.47603587,156.1693247,142.9798737,2.302092791
2010,1,7,23,30,0,0,0,0,0,0,6,12.43200144,945.1777954,68.97623374,169.9780591,148.0207367,2.553974867
2010,1,8,0,30,0,0,0,0,0,0,7,11.88408318,945.0968628,72.03417704,176.1263604,150.7607269,2.733347416
2010,1,8,1,30,0,0,0,0,0,0,7,11.4248876,944.947876,76.50464459,162.3215622,151.3920288,2.781089306
2010,1,8,2,30,0,0,0,0,0,0,8,11.00538571,944.8442993,82.30827215,148.5368739,150.893219,2.57991457
2010,1,8,3,30,0,0,0,0,0,0,8,10.66983616,944.9685059,86.55327655,134.8382282,149.8208466,2.241280317
2010,1,8,4,30,0,0,0,0,0,0,8,10.48853398,945.057251,88.4508042,121.2809396,148.3432465,1.914290309
2010,1,8,5,30,0,0,0,0,0,0,8,10.36127662,945.8786011,89.56947038,107.9395178,145.5653229,1.643607974
2010,1,8,6,30,0,0,0,0,0,0,8,11.08837666,946.3797607,85.51589483,94.92339545,140.6749725,1.43065536
2010,1,8,7,30,54,235,86,49,301,89,10,15.00969698,947.1699219,75.16396803,82.40208693,133.9423218,1.22423172
2010,1,8,8,30,98,595,295,98,595,295,11,17.92870425,947.4225464,67.22970079,70.65691067,125.5730515,1.044525266
2010,1,8,9,30,124,734,489,124,734,489,12,21.63070165,947.5055542,55.33626698,60.15398014,145.1800385,0.618660271
2010,1,8,10,30,139,804,638,139,804,638,12,23.79457451,946.9224854,50.76553618,51.66804664,189.9022675,0.442147136
2010,1,8,11,30,146,836,724,146,836,724,13,24.89951102,945.6524658,49.55327999,46.32930061,207.1244965,0.406095743
2010,1,8,12,30,147,840,739,147,840,739,14,25.37966055,944.5257568,49.40469848,45.26984036,215.1981201,0.330277681
2010,1,8,13,30,142,817,681,142,817,681,14,25.31658416,943.7302856,49.90911175,48.77025921,226.1504059,0.217384249
2010,1,8,14,30,131,761,557,131,761,557,13,24.66080494,943.510437,51.42847298,55.97961828,297.6707153,0.2225153
2010,1,8,15,30,110,655,380,110,655,380,13,23.35940904,943.178894,55.47092474,65.68366764,329.7510986,0.565054595
2010,1,8,16,30,86,393,175,74,448,176,14,21.10105979,943.4435425,67.4006591,76.93825573,349.8513489,1.277226448
2010,1,8,17,30,1,0,1,7,30,7,13,19.51076812,943.975708,67.90784582,89.1484636,3.264945984,1.899569869
2010,1,8,18,30,0,0,0,0,0,0,12,18.61760259,944.9470825,68.92108292,101.9707216,15.65848541,2.322062969
2010,1,8,19,30,0,0,0,0,0,0,12,17.57141535,945.3284302,70.94624069,115.1832147,27.07843399,2.517270803
2010,1,8,20,30,0,0,0,0,0,0,11,16.34532443,945.8920898,73.94789401,128.6562867,37.43640137,2.568363428
2010,1,8,21,30,0,0,0,0,0,0,11,15.2283538,946.2109375,77.11752863,142.3018404,46.4577446,2.558588266
2010,1,8,22,30,0,0,0,0,0,0,10,14.33060628,945.8689575,79.61155771,156.0570999,53.11805725,2.506032467
2010,1,8,23,30,0,0,0,0,0,0,10,13.56453466,945.3407593,81.43041293,169.8678913,57.59363937,2.41404748
2010,1,9,0,30,0,0,0,0,0,0,10,12.96292558,945.0012817,82.2091356,176.199473,59.65388489,2.30007863
2010,1,9,1,30,0,0,0,0,0,0,9,12.42786212,944.8167725,82.58162794,162.4053851,58.63116455,2.182963848
2010,1,9,2,30,0,0,0,0,0,0,9,11.96863465,944.4163818,82.44968109,148.6151689,55.6401329,2.012682199
2010,1,9,3,30,0,0,0,0,0,0,8,11.58642542,944.2015991,82.85765456,134.9089236,52.53448486,1.829562783
2010,1,9,4,30,0,0,0,0,0,0,8,11.24721117,944.3569946,83.46780615,121.342496,51.40694427,1.646122932
2010,1,9,5,30,0,0,0,0,0,0,8,11.00072063,945.0528564,84.03644108,107.9901031,52.75329971,1.493747234
2010,1,9,6,30,0,0,0,0,0,0,8,11.62188929,945.6383667,82.95928278,94.96051955,56.82101059,1.346646309
2010,1,9,7,30,55,233,86,49,292,87,9,14.95389918,946.071228,72.06435165,82.42221381,65.42684174,1.070013523
2010,1,9,8,30,97,586,292,97,586,292,11,17.93160478,946.4702759,65.67770355,70.65498449,79.23098755,0.874009609
2010,1,9,9,30,123,728,487,123,728,487,12,22.1437717,946.5512085,52.84013808,60.12303904,53.37026215,0.314440995
2010,1,9,10,30,139,802,637,139,802,637,12,24.34287453,946.0490112,48.19661778,51.59996126,304.2659302,0.234945402
2010,1,9,11,30,146,836,725,146,836,725,12,25.21485021,945.1473389,46.28100662,46.21908195,297.3339233,0.519768596
2010,1,9,12,30,148,842,742,148,842,742,12,25.41314282,944.1566162,45.53073395,45.12349387,307.3301697,0.794361413
2010,1,9,13,30,143,821,686,143,821,686,12,25.06690889,943.6351318,45.32593353,48.6047848,320.0933228,1.016074419
2010,1,9,14,30,132,768,564,132,768,564,11,24.24660596,943.565918,46.22658384,55.81100276,329.1237793,1.100033045
2010,1,9,15,30,111,666,387,111,666,387,11,22.82334326,943.4813232,49.65226013,65.52031104,341.009552,1.205139995
2010,1,9,16,30,85,405,178,76,462,181,12,20.34283898,943.671875,59.46227183,76.78306548,358.979248,1.591309309
2010,1,9,17,30,1,0,1,8,37,9,11,18.19799583,944.2523804,62.86015096,89.00200714,16.03068542,2.029209375
2010,1,9,18,30,0,0,0,0,0,0,10,17.2613084,944.8067017,64.55573807,101.832392,29.88388062,2.36897707
2010,1,9,19,30,0,0,0,0,0,0,10,16.36157875,945.6248779,66.9772135,115.052536,40.29907608,2.561548471
2010,1,9,20,30,0,0,0,0,0,0,9,15.47741037,946.0944214,69.64715986,128.5326536,46.80447769,2.646627188
2010,1,9,21,30,0,0,0,0,0,0,9,14.64975077,946.2628784,72.41064731,142.1846129,51.67551041,2.592924356
2010,1,9,22,30,0,0,0,0,0,0,9,13.93986586,946.2774048,74.54912671,155.9452567,55.62379456,2.473059177
2010,1,9,23,30,0,0,0,0,0,0,9,13.34113698,946.0906982,76.24249606,169.7572418,59.35195923,2.310101986
2010,1,10,0,30,0,0,0,0,0,0,8,12.86184012,945.56427,77.16509918,176.2631732,63.84250641,2.143834591
2010,1,10,1,30,0,0,0,0,0,0,8,12.46778394,945.2311401,77.65342194,162.4854367,68.19511414,1.986092091
2010,1,10,2,30,0,0,0,0,0,0,8,12.11174778,944.7316895,77.9913544,148.6899941,67.72677612,1.766991377
2010,1,10,3,30,0,0,0,0,0,0,8,11.82991677,944.5648804,78.03217606,134.9760455,62.7491951,1.570948958
2010,1,10,4,30,0,0,0,0,0,0,7,11.59357303,944.4112549,78.06958866,121.4002397,56.84010315,1.4643296
2010,1,10,5,30,0,0,0,0,0,0,7,11.38892302,944.8724976,78.40850645,108.0365546,51.83484268,1.406840086
2010,1,10,6,30,0,0,0,0,0,0,8,12.11024655,945.6550293,78.48833513,94.99311792,49.16999054,1.33278203
2010,1,10,7,30,52,250,85,48,290,87,9,15.45985432,946.3536377,69.48144318,82.43734882,48.87437057,1.100777149
2010,1,10,8,30,97,584,291,97,584,291,11,18.40690871,947.0099487,62.97974574,70.64751731,55.21673965,0.979107022
2010,1,10,9,30,123,724,485,123,724,485,12,22.21728708,947.4723511,52.39169053,60.08593889,25.07041931,0.876819134
2010,1,10,10,30,138,797,634,138,797,634,11,24.45098899,947.1845703,45.45273939,51.52511029,346.6620789,1.045857072
